PerfID,EmpID,Rating,PerfDate
5034,1154,4,31/Dec/2019
5035,1155,3,31/Dec/2019
5036,1157,3,31/Dec/2019
5037,1158,3,31/Dec/2019
5038,1160,3,31/Dec/2019
5039,1161,3,31/Dec/2019
5040,1162,3,31/Dec/2019
5041,1163,4,31/Dec/2019
5042,1164,2,31/Dec/2019
5043,1165,2,31/Dec/2019
5044,1166,3,31/Dec/2019
5045,1167,3,31/Dec/2019
5046,1169,2,31/Dec/2019
5047,1170,1,31/Dec/2019
5048,1171,3,31/Dec/2019
5049,1172,5,31/Dec/2019
5050,1174,3,31/Dec/2019
5051,1175,3,31/Dec/2019
5052,1177,2,31/Dec/2019
5053,1178,5,31/Dec/2019
5054,1179,1,31/Dec/2019
5055,1180,3,31/Dec/2019
5056,1181,2,31/Dec/2019
5057,1182,2,31/Dec/2019
5058,1183,1,31/Dec/2019
5059,1184,2,31/Dec/2019
5060,1185,3,31/Dec/2019
5061,1186,2,31/Dec/2019
5062,1187,1,31/Dec/2019
5063,1188,4,31/Dec/2019
5064,1189,1,31/Dec/2019
5065,1190,1,31/Dec/2019
5066,1191,3,31/Dec/2019
5067,1192,3,31/Dec/2019
5068,1193,3,31/Dec/2019
5069,1194,3,31/Dec/2019
5070,1195,3,31/Dec/2019
5071,1196,2,31/Dec/2019
5072,1197,1,31/Dec/2019
5073,1199,2,31/Dec/2019
5074,1200,3,31/Dec/2019
5075,1201,1,31/Dec/2019
5076,1202,3,31/Dec/2019
5077,1203,3,31/Dec/2019
5078,1204,5,31/Dec/2019
5079,1205,3,31/Dec/2019
5080,1206,5,31/Dec/2019
5081,1207,2,31/Dec/2019
5082,1208,4,31/Dec/2019
5083,1209,2,31/Dec/2019
5084,1210,2,31/Dec/2019
5085,1211,3,31/Dec/2019
5086,1212,1,31/Dec/2019
5087,1213,3,31/Dec/2019
5088,1214,3,31/Dec/2019
5089,1216,5,31/Dec/2019
5090,1217,3,31/Dec/2019
5091,1218,2,31/Dec/2019
5092,1219,2,31/Dec/2019
5093,1220,2,31/Dec/2019
5094,1221,5,31/Dec/2019
5095,1222,5,31/Dec/2019
5096,1223,3,31/Dec/2019
5097,1224,3,31/Dec/2019
5098,1226,3,31/Dec/2019
5099,1227,3,31/Dec/2019
5100,1228,5,31/Dec/2019
5101,1229,2,31/Dec/2019
5102,1230,2,31/Dec/2019
5103,1231,5,31/Dec/2019
5104,1232,1,31/Dec/2019
5105,1233,2,31/Dec/2019
5106,1234,4,31/Dec/2019
5107,1235,5,31/Dec/2019
5108,1236,3,31/Dec/2019
5109,1237,5,31/Dec/2019
5110,1238,4,31/Dec/2019
5111,1239,3,31/Dec/2019
5112,1240,2,31/Dec/2019
5113,1241,2,31/Dec/2019
5114,1242,3,31/Dec/2019
5115,1243,3,31/Dec/2019
5116,1245,4,31/Dec/2019
5117,1246,1,31/Dec/2019
5118,1247,4,31/Dec/2019
5119,1248,4,31/Dec/2019
5120,1249,3,31/Dec/2019
5121,1250,2,31/Dec/2019
5122,1251,5,31/Dec/2019
5123,1252,4,31/Dec/2019
5124,1253,1,31/Dec/2019
5125,1254,4,31/Dec/2019
5126,1255,2,31/Dec/2019
5127,1256,3,31/Dec/2019
5128,1257,3,31/Dec/2019
5129,1258,3,31/Dec/2019
5130,1259,4,31/Dec/2019
5131,1260,4,31/Dec/2019
5132,1261,2,31/Dec/2019
5133,1262,4,31/Dec/2019
5134,1263,2,31/Dec/2019
5135,1264,2,31/Dec/2019
5136,1265,2,31/Dec/2019
5137,1266,3,31/Dec/2019
5138,1267,5,31/Dec/2019
5139,1268,4,31/Dec/2019
5140,1269,5,31/Dec/2019
5141,1270,2,31/Dec/2019
5142,1271,3,31/Dec/2019
5143,1272,1,31/Dec/2019
5144,1273,2,31/Dec/2019
5145,1274,3,31/Dec/2019
5146,1275,2,31/Dec/2019
5147,1276,3,31/Dec/2019
5148,1277,2,31/Dec/2019
5149,1278,5,31/Dec/2019
5150,1279,1,31/Dec/2019
5151,1280,2,31/Dec/2019
5152,1281,3,31/Dec/2019
5153,1282,1,31/Dec/2019
5154,1315,2,31/Dec/2019
5155,2,3,31/Dec/2020
5156,4,4,31/Dec/2020
5157,6,4,31/Dec/2020
5158,8,4,31/Dec/2020
5159,10,4,31/Dec/2020
5160,11,3,31/Dec/2020
5161,12,3,31/Dec/2020
5162,13,3,31/Dec/2020
5163,14,4,31/Dec/2020
5164,15,5,31/Dec/2020
5165,16,2,31/Dec/2020
5166,17,4,31/Dec/2020
5167,18,3,31/Dec/2020
5168,19,4,31/Dec/2020
5169,20,3,31/Dec/2020
5170,21,3,31/Dec/2020
5171,22,5,31/Dec/2020
5172,23,4,31/Dec/2020
5173,24,2,31/Dec/2020
5174,25,4,31/Dec/2020
5175,26,3,31/Dec/2020
5176,27,2,31/Dec/2020
5177,28,3,31/Dec/2020
5178,29,4,31/Dec/2020
5179,30,3,31/Dec/2020
5180,32,2,31/Dec/2020
5181,33,2,31/Dec/2020
5182,34,1,31/Dec/2020
5183,35,2,31/Dec/2020
5184,36,4,31/Dec/2020
5185,37,2,31/Dec/2020
5186,38,4,31/Dec/2020
5187,39,4,31/Dec/2020
5188,41,4,31/Dec/2020
5189,44,2,31/Dec/2020
5190,45,3,31/Dec/2020
5191,46,4,31/Dec/2020
5192,47,4,31/Dec/2020
5193,48,3,31/Dec/2020
5194,50,2,31/Dec/2020
5195,51,1,31/Dec/2020
5196,54,3,31/Dec/2020
5197,55,3,31/Dec/2020
5198,56,3,31/Dec/2020
5199,57,4,31/Dec/2020
5200,58,3,31/Dec/2020
5201,59,2,31/Dec/2020
5202,60,5,31/Dec/2020
5203,62,3,31/Dec/2020
5204,64,4,31/Dec/2020
5205,65,4,31/Dec/2020
5206,66,3,31/Dec/2020
5207,67,3,31/Dec/2020
5208,68,3,31/Dec/2020
5209,69,3,31/Dec/2020
5210,70,2,31/Dec/2020
5211,72,4,31/Dec/2020
5212,74,5,31/Dec/2020
5213,75,4,31/Dec/2020
5214,77,3,31/Dec/2020
5215,78,5,31/Dec/2020
5216,79,3,31/Dec/2020
5217,80,5,31/Dec/2020
5218,81,3,31/Dec/2020
5219,83,3,31/Dec/2020
5220,84,3,31/Dec/2020
5221,85,5,31/Dec/2020
5222,86,5,31/Dec/2020
5223,87,3,31/Dec/2020
5224,88,4,31/Dec/2020
5225,89,3,31/Dec/2020
5226,90,4,31/Dec/2020
5227,91,2,31/Dec/2020
5228,92,2,31/Dec/2020
5229,93,3,31/Dec/2020
5230,94,5,31/Dec/2020
5231,96,4,31/Dec/2020
5232,97,3,31/Dec/2020
5233,98,1,31/Dec/2020
5234,99,4,31/Dec/2020
5235,100,3,31/Dec/2020
5236,101,2,31/Dec/2020
5237,102,4,31/Dec/2020
5238,104,5,31/Dec/2020
5239,105,3,31/Dec/2020
5240,106,3,31/Dec/2020
5241,107,2,31/Dec/2020
5242,108,5,31/Dec/2020
5243,109,4,31/Dec/2020
5244,110,1,31/Dec/2020
5245,111,1,31/Dec/2020
5246,112,3,31/Dec/2020
5247,113,2,31/Dec/2020
5248,114,3,31/Dec/2020
5249,115,4,31/Dec/2020
5250,116,5,31/Dec/2020
5251,118,4,31/Dec/2020
5252,119,3,31/Dec/2020
5253,121,5,31/Dec/2020
5254,122,2,31/Dec/2020
5255,123,5,31/Dec/2020
5256,125,4,31/Dec/2020
5257,127,1,31/Dec/2020
5258,128,3,31/Dec/2020
5259,129,3,31/Dec/2020
5260,130,3,31/Dec/2020
5261,131,1,31/Dec/2020
5262,134,4,31/Dec/2020
5263,135,2,31/Dec/2020
5264,136,3,31/Dec/2020
5265,137,3,31/Dec/2020
5266,139,3,31/Dec/2020
5267,143,4,31/Dec/2020
5268,144,3,31/Dec/2020
5269,145,4,31/Dec/2020
5270,146,3,31/Dec/2020
5271,148,5,31/Dec/2020
5272,149,1,31/Dec/2020
5273,150,1,31/Dec/2020
5274,151,3,31/Dec/2020
5275,152,4,31/Dec/2020
5276,154,3,31/Dec/2020
5277,155,3,31/Dec/2020
5278,156,1,31/Dec/2020
5279,157,5,31/Dec/2020
5280,159,5,31/Dec/2020
5281,160,4,31/Dec/2020
5282,161,4,31/Dec/2020
5283,162,2,31/Dec/2020
5284,163,4,31/Dec/2020
5285,166,1,31/Dec/2020
5286,168,3,31/Dec/2020
5287,169,3,31/Dec/2020
5288,170,5,31/Dec/2020
5289,171,1,31/Dec/2020
5290,172,3,31/Dec/2020
5291,174,2,31/Dec/2020
5292,176,3,31/Dec/2020
5293,177,4,31/Dec/2020
5294,179,3,31/Dec/2020
5295,180,2,31/Dec/2020
5296,181,2,31/Dec/2020
5297,182,3,31/Dec/2020
5298,185,4,31/Dec/2020
5299,186,5,31/Dec/2020
5300,187,2,31/Dec/2020
5301,188,3,31/Dec/2020
5302,189,3,31/Dec/2020
5303,191,4,31/Dec/2020
5304,192,3,31/Dec/2020
5305,193,1,31/Dec/2020
5306,194,4,31/Dec/2020
5307,195,5,31/Dec/2020
5308,196,3,31/Dec/2020
5309,197,4,31/Dec/2020
5310,198,3,31/Dec/2020
5311,200,3,31/Dec/2020
5312,203,3,31/Dec/2020
5313,204,2,31/Dec/2020
5314,205,3,31/Dec/2020
5315,206,4,31/Dec/2020
5316,208,2,31/Dec/2020
5317,209,3,31/Dec/2020
5318,212,4,31/Dec/2020
5319,213,3,31/Dec/2020
5320,216,3,31/Dec/2020
5321,218,3,31/Dec/2020
5322,219,2,31/Dec/2020
5323,220,3,31/Dec/2020
5324,221,1,31/Dec/2020
5325,222,3,31/Dec/2020
5326,223,3,31/Dec/2020
5327,224,3,31/Dec/2020
5328,225,3,31/Dec/2020
5329,227,2,31/Dec/2020
5330,229,3,31/Dec/2020
5331,230,4,31/Dec/2020
5332,231,3,31/Dec/2020
5333,232,2,31/Dec/2020
5334,235,3,31/Dec/2020
5335,236,1,31/Dec/2020
5336,237,3,31/Dec/2020
5337,238,3,31/Dec/2020
5338,239,3,31/Dec/2020
5339,240,3,31/Dec/2020
5340,241,3,31/Dec/2020
5341,242,2,31/Dec/2020
5342,243,3,31/Dec/2020
5343,244,4,31/Dec/2020
5344,245,3,31/Dec/2020
5345,246,5,31/Dec/2020
5346,247,4,31/Dec/2020
5347,248,4,31/Dec/2020
5348,249,3,31/Dec/2020
5349,251,4,31/Dec/2020
5350,252,3,31/Dec/2020
5351,253,4,31/Dec/2020
5352,255,3,31/Dec/2020
5353,256,3,31/Dec/2020
5354,258,5,31/Dec/2020
5355,259,4,31/Dec/2020
5356,260,4,31/Dec/2020
5357,261,4,31/Dec/2020
5358,262,3,31/Dec/2020
5359,263,3,31/Dec/2020
5360,264,3,31/Dec/2020
5361,265,5,31/Dec/2020
5362,267,2,31/Dec/2020
5363,268,3,31/Dec/2020
5364,269,3,31/Dec/2020
5365,270,2,31/Dec/2020
5366,271,4,31/Dec/2020
5367,272,3,31/Dec/2020
5368,274,2,31/Dec/2020
5369,276,4,31/Dec/2020
5370,277,2,31/Dec/2020
5371,278,3,31/Dec/2020
5372,279,4,31/Dec/2020
5373,280,3,31/Dec/2020
5374,281,1,31/Dec/2020
5375,282,4,31/Dec/2020
5376,283,3,31/Dec/2020
5377,284,4,31/Dec/2020
5378,286,2,31/Dec/2020
5379,287,3,31/Dec/2020
5380,288,3,31/Dec/2020
5381,289,3,31/Dec/2020
5382,291,3,31/Dec/2020
5383,292,4,31/Dec/2020
5384,294,4,31/Dec/2020
5385,295,3,31/Dec/2020
5386,296,5,31/Dec/2020
5387,297,5,31/Dec/2020
5388,298,2,31/Dec/2020
5389,299,4,31/Dec/2020
5390,302,3,31/Dec/2020
5391,304,4,31/Dec/2020
5392,305,3,31/Dec/2020
5393,306,2,31/Dec/2020
5394,307,5,31/Dec/2020
5395,308,4,31/Dec/2020
5396,310,4,31/Dec/2020
5397,312,4,31/Dec/2020
5398,313,3,31/Dec/2020
5399,315,3,31/Dec/2020
5400,316,3,31/Dec/2020
5401,317,2,31/Dec/2020
5402,318,3,31/Dec/2020
5403,319,3,31/Dec/2020
5404,320,3,31/Dec/2020
5405,323,3,31/Dec/2020
5406,324,1,31/Dec/2020
5407,325,5,31/Dec/2020
5408,326,3,31/Dec/2020
5409,327,4,31/Dec/2020
5410,329,5,31/Dec/2020
5411,330,2,31/Dec/2020
5412,331,2,31/Dec/2020
5413,332,2,31/Dec/2020
5414,333,4,31/Dec/2020
5415,334,3,31/Dec/2020
5416,335,2,31/Dec/2020
5417,336,3,31/Dec/2020
5418,337,4,31/Dec/2020
5419,338,3,31/Dec/2020
5420,339,3,31/Dec/2020
5421,340,2,31/Dec/2020
5422,341,3,31/Dec/2020
5423,342,3,31/Dec/2020
5424,343,2,31/Dec/2020
5425,344,4,31/Dec/2020
5426,345,4,31/Dec/2020
5427,346,3,31/Dec/2020
5428,347,4,31/Dec/2020
5429,349,1,31/Dec/2020
5430,352,5,31/Dec/2020
5431,354,3,31/Dec/2020
5432,355,2,31/Dec/2020
5433,356,2,31/Dec/2020
5434,357,3,31/Dec/2020
5435,359,3,31/Dec/2020
5436,360,5,31/Dec/2020
5437,362,4,31/Dec/2020
5438,363,3,31/Dec/2020
5439,364,2,31/Dec/2020
5440,365,4,31/Dec/2020
5441,366,4,31/Dec/2020
5442,367,1,31/Dec/2020
5443,368,3,31/Dec/2020
5444,369,4,31/Dec/2020
5445,371,3,31/Dec/2020
5446,372,3,31/Dec/2020
5447,374,3,31/Dec/2020
5448,375,3,31/Dec/2020
5449,376,2,31/Dec/2020
5450,377,2,31/Dec/2020
5451,378,3,31/Dec/2020
5452,379,3,31/Dec/2020
5453,380,5,31/Dec/2020
5454,381,2,31/Dec/2020
5455,382,2,31/Dec/2020
5456,383,3,31/Dec/2020
5457,384,3,31/Dec/2020
5458,385,5,31/Dec/2020
5459,386,2,31/Dec/2020
5460,388,3,31/Dec/2020
5461,389,5,31/Dec/2020
5462,390,2,31/Dec/2020
5463,391,5,31/Dec/2020
5464,392,2,31/Dec/2020
5465,393,5,31/Dec/2020
5466,394,3,31/Dec/2020
5467,395,3,31/Dec/2020
5468,396,1,31/Dec/2020
5469,397,3,31/Dec/2020
5470,398,3,31/Dec/2020
5471,399,4,31/Dec/2020
5472,400,5,31/Dec/2020
5473,402,2,31/Dec/2020
5474,403,3,31/Dec/2020
5475,404,4,31/Dec/2020
5476,405,2,31/Dec/2020
5477,406,3,31/Dec/2020
5478,407,3,31/Dec/2020
5479,408,3,31/Dec/2020
5480,410,5,31/Dec/2020
5481,411,2,31/Dec/2020
5482,412,3,31/Dec/2020
5483,413,4,31/Dec/2020
5484,415,3,31/Dec/2020
5485,416,3,31/Dec/2020
5486,417,3,31/Dec/2020
5487,418,1,31/Dec/2020
5488,419,3,31/Dec/2020
5489,421,2,31/Dec/2020
5490,423,3,31/Dec/2020
5491,424,4,31/Dec/2020
5492,425,3,31/Dec/2020
5493,427,3,31/Dec/2020
5494,428,3,31/Dec/2020
5495,429,3,31/Dec/2020
5496,430,3,31/Dec/2020
5497,431,2,31/Dec/2020
5498,432,3,31/Dec/2020
5499,433,5,31/Dec/2020
5500,434,2,31/Dec/2020
5501,435,1,31/Dec/2020
5502,436,2,31/Dec/2020
5503,437,4,31/Dec/2020
5504,438,5,31/Dec/2020
5505,439,2,31/Dec/2020
5506,442,4,31/Dec/2020
5507,443,2,31/Dec/2020
5508,444,3,31/Dec/2020
5509,445,2,31/Dec/2020
5510,446,3,31/Dec/2020
5511,447,3,31/Dec/2020
5512,448,1,31/Dec/2020
5513,449,3,31/Dec/2020
5514,450,5,31/Dec/2020
5515,451,4,31/Dec/2020
5516,452,3,31/Dec/2020
5517,453,3,31/Dec/2020
5518,454,2,31/Dec/2020
5519,455,3,31/Dec/2020
5520,456,1,31/Dec/2020
5521,458,5,31/Dec/2020
5522,460,3,31/Dec/2020
5523,462,2,31/Dec/2020
5524,464,2,31/Dec/2020
5525,465,4,31/Dec/2020
5526,466,3,31/Dec/2020
5527,467,2,31/Dec/2020
5528,468,2,31/Dec/2020
5529,469,2,31/Dec/2020
5530,470,3,31/Dec/2020
5531,471,5,31/Dec/2020
5532,472,1,31/Dec/2020
5533,473,5,31/Dec/2020
5534,474,4,31/Dec/2020
5535,475,1,31/Dec/2020
5536,476,4,31/Dec/2020
5537,478,3,31/Dec/2020
5538,479,4,31/Dec/2020
5539,480,3,31/Dec/2020
5540,483,5,31/Dec/2020
5541,484,4,31/Dec/2020
5542,485,3,31/Dec/2020
5543,487,1,31/Dec/2020
5544,490,4,31/Dec/2020
5545,491,3,31/Dec/2020
5546,492,1,31/Dec/2020
5547,493,3,31/Dec/2020
5548,494,3,31/Dec/2020
5549,496,4,31/Dec/2020
5550,497,2,31/Dec/2020
5551,498,3,31/Dec/2020
5552,499,2,31/Dec/2020
5553,501,2,31/Dec/2020
5554,504,4,31/Dec/2020
5555,505,3,31/Dec/2020
5556,506,3,31/Dec/2020
5557,507,3,31/Dec/2020
5558,508,4,31/Dec/2020
5559,509,3,31/Dec/2020
5560,510,3,31/Dec/2020
5561,511,4,31/Dec/2020
5562,512,1,31/Dec/2020
5563,515,5,31/Dec/2020
5564,516,3,31/Dec/2020
5565,517,2,31/Dec/2020
5566,518,2,31/Dec/2020
5567,519,3,31/Dec/2020
5568,520,3,31/Dec/2020
5569,521,3,31/Dec/2020
5570,522,1,31/Dec/2020
5571,523,3,31/Dec/2020
5572,524,2,31/Dec/2020
5573,526,2,31/Dec/2020
5574,527,5,31/Dec/2020
5575,528,4,31/Dec/2020
5576,529,5,31/Dec/2020
5577,530,3,31/Dec/2020
5578,532,3,31/Dec/2020
5579,533,2,31/Dec/2020
5580,534,3,31/Dec/2020
5581,535,2,31/Dec/2020
5582,536,2,31/Dec/2020
5583,537,3,31/Dec/2020
5584,538,3,31/Dec/2020
5585,539,2,31/Dec/2020
5586,540,2,31/Dec/2020
5587,541,2,31/Dec/2020
5588,542,5,31/Dec/2020
5589,543,4,31/Dec/2020
5590,544,3,31/Dec/2020
5591,545,3,31/Dec/2020
5592,546,3,31/Dec/2020
5593,547,3,31/Dec/2020
5594,548,5,31/Dec/2020
5595,549,2,31/Dec/2020
5596,550,3,31/Dec/2020
5597,551,3,31/Dec/2020
5598,552,2,31/Dec/2020
5599,553,2,31/Dec/2020
5600,554,3,31/Dec/2020
5601,555,3,31/Dec/2020
5602,556,3,31/Dec/2020
5603,558,3,31/Dec/2020
5604,559,3,31/Dec/2020
5605,560,3,31/Dec/2020
5606,561,4,31/Dec/2020
5607,562,5,31/Dec/2020
5608,565,4,31/Dec/2020
5609,566,4,31/Dec/2020
5610,567,3,31/Dec/2020
5611,568,2,31/Dec/2020
5612,569,3,31/Dec/2020
5613,570,1,31/Dec/2020
5614,572,3,31/Dec/2020
5615,574,3,31/Dec/2020
5616,575,3,31/Dec/2020
5617,576,3,31/Dec/2020
5618,577,4,31/Dec/2020
5619,578,3,31/Dec/2020
5620,579,1,31/Dec/2020
5621,581,1,31/Dec/2020
5622,583,2,31/Dec/2020
5623,584,3,31/Dec/2020
5624,585,2,31/Dec/2020
5625,586,4,31/Dec/2020
5626,588,3,31/Dec/2020
5627,589,4,31/Dec/2020
5628,590,4,31/Dec/2020
5629,591,3,31/Dec/2020
5630,593,3,31/Dec/2020
5631,594,2,31/Dec/2020
5632,595,3,31/Dec/2020
5633,596,5,31/Dec/2020
5634,597,1,31/Dec/2020
5635,598,1,31/Dec/2020
5636,600,3,31/Dec/2020
5637,601,4,31/Dec/2020
5638,602,4,31/Dec/2020
5639,604,3,31/Dec/2020
5640,605,4,31/Dec/2020
5641,606,5,31/Dec/2020
5642,607,3,31/Dec/2020
5643,610,1,31/Dec/2020
5644,611,2,31/Dec/2020
5645,612,3,31/Dec/2020
5646,613,3,31/Dec/2020
5647,614,2,31/Dec/2020
5648,615,4,31/Dec/2020
5649,616,3,31/Dec/2020
5650,617,5,31/Dec/2020
5651,618,2,31/Dec/2020
5652,619,4,31/Dec/2020
5653,622,4,31/Dec/2020
5654,623,3,31/Dec/2020
5655,627,1,31/Dec/2020
5656,629,5,31/Dec/2020
5657,632,3,31/Dec/2020
5658,633,2,31/Dec/2020
5659,634,3,31/Dec/2020
5660,635,1,31/Dec/2020
5661,636,3,31/Dec/2020
5662,638,1,31/Dec/2020
5663,639,2,31/Dec/2020
5664,640,3,31/Dec/2020
5665,642,3,31/Dec/2020
5666,643,4,31/Dec/2020
5667,644,5,31/Dec/2020
5668,645,4,31/Dec/2020
5669,646,2,31/Dec/2020
5670,651,3,31/Dec/2020
5671,652,4,31/Dec/2020
5672,653,1,31/Dec/2020
5673,654,3,31/Dec/2020
5674,655,4,31/Dec/2020
5675,656,2,31/Dec/2020
5676,657,4,31/Dec/2020
5677,658,4,31/Dec/2020
5678,659,2,31/Dec/2020
5679,660,4,31/Dec/2020
5680,661,5,31/Dec/2020
5681,664,4,31/Dec/2020
5682,667,2,31/Dec/2020
5683,668,3,31/Dec/2020
5684,669,2,31/Dec/2020
5685,670,5,31/Dec/2020
5686,672,3,31/Dec/2020
5687,673,3,31/Dec/2020
5688,675,1,31/Dec/2020
5689,677,4,31/Dec/2020
5690,678,3,31/Dec/2020
5691,679,3,31/Dec/2020
5692,680,2,31/Dec/2020
5693,681,3,31/Dec/2020
5694,682,5,31/Dec/2020
5695,683,3,31/Dec/2020
5696,684,2,31/Dec/2020
5697,685,3,31/Dec/2020
5698,686,2,31/Dec/2020
5699,688,5,31/Dec/2020
5700,689,1,31/Dec/2020
5701,690,4,31/Dec/2020
5702,691,4,31/Dec/2020
5703,693,3,31/Dec/2020
5704,694,2,31/Dec/2020
5705,695,3,31/Dec/2020
5706,696,1,31/Dec/2020
5707,698,2,31/Dec/2020
5708,699,3,31/Dec/2020
5709,700,5,31/Dec/2020
5710,702,3,31/Dec/2020
5711,703,3,31/Dec/2020
5712,704,4,31/Dec/2020
5713,705,2,31/Dec/2020
5714,709,1,31/Dec/2020
5715,711,3,31/Dec/2020
5716,712,3,31/Dec/2020
5717,713,5,31/Dec/2020
5718,714,3,31/Dec/2020
5719,715,5,31/Dec/2020
5720,716,4,31/Dec/2020
5721,717,3,31/Dec/2020
5722,718,5,31/Dec/2020
5723,719,4,31/Dec/2020
5724,720,2,31/Dec/2020
5725,723,5,31/Dec/2020
5726,724,2,31/Dec/2020
5727,725,4,31/Dec/2020
5728,726,2,31/Dec/2020
5729,727,1,31/Dec/2020
5730,728,2,31/Dec/2020
5731,729,1,31/Dec/2020
5732,730,1,31/Dec/2020
5733,731,4,31/Dec/2020
5734,732,4,31/Dec/2020
5735,735,5,31/Dec/2020
5736,736,3,31/Dec/2020
5737,737,4,31/Dec/2020
5738,738,3,31/Dec/2020
5739,739,3,31/Dec/2020
5740,740,2,31/Dec/2020
5741,741,2,31/Dec/2020
5742,742,3,31/Dec/2020
5743,743,3,31/Dec/2020
5744,744,3,31/Dec/2020
5745,745,2,31/Dec/2020
5746,746,3,31/Dec/2020
5747,747,4,31/Dec/2020
5748,749,2,31/Dec/2020
5749,750,4,31/Dec/2020
5750,751,3,31/Dec/2020
5751,752,3,31/Dec/2020
5752,753,3,31/Dec/2020
5753,754,1,31/Dec/2020
5754,755,2,31/Dec/2020
5755,757,4,31/Dec/2020
5756,758,4,31/Dec/2020
5757,759,3,31/Dec/2020
5758,760,3,31/Dec/2020
5759,761,1,31/Dec/2020
5760,762,5,31/Dec/2020
5761,763,2,31/Dec/2020
5762,764,1,31/Dec/2020
5763,765,3,31/Dec/2020
5764,767,3,31/Dec/2020
5765,768,3,31/Dec/2020
5766,772,5,31/Dec/2020
5767,773,5,31/Dec/2020
5768,774,2,31/Dec/2020
5769,776,3,31/Dec/2020
5770,777,2,31/Dec/2020
5771,778,3,31/Dec/2020
5772,784,4,31/Dec/2020
5773,785,4,31/Dec/2020
5774,788,3,31/Dec/2020
5775,789,4,31/Dec/2020
5776,791,3,31/Dec/2020
5777,792,5,31/Dec/2020
5778,793,2,31/Dec/2020
5779,795,2,31/Dec/2020
5780,796,4,31/Dec/2020
5781,797,5,31/Dec/2020
5782,798,4,31/Dec/2020
5783,800,2,31/Dec/2020
5784,801,3,31/Dec/2020
5785,803,3,31/Dec/2020
5786,806,3,31/Dec/2020
5787,807,3,31/Dec/2020
5788,808,2,31/Dec/2020
5789,809,3,31/Dec/2020
5790,810,1,31/Dec/2020
5791,812,3,31/Dec/2020
5792,813,3,31/Dec/2020
5793,815,3,31/Dec/2020
5794,816,3,31/Dec/2020
5795,817,5,31/Dec/2020
5796,818,5,31/Dec/2020
5797,819,3,31/Dec/2020
5798,820,3,31/Dec/2020
5799,821,3,31/Dec/2020
5800,824,3,31/Dec/2020
5801,825,5,31/Dec/2020
5802,826,4,31/Dec/2020
5803,827,3,31/Dec/2020
5804,828,3,31/Dec/2020
5805,829,3,31/Dec/2020
5806,831,1,31/Dec/2020
5807,832,3,31/Dec/2020
5808,833,2,31/Dec/2020
5809,836,3,31/Dec/2020
5810,838,3,31/Dec/2020
5811,840,3,31/Dec/2020
5812,841,3,31/Dec/2020
5813,842,3,31/Dec/2020
5814,843,2,31/Dec/2020
5815,844,3,31/Dec/2020
5816,846,5,31/Dec/2020
5817,847,4,31/Dec/2020
5818,848,3,31/Dec/2020
5819,849,1,31/Dec/2020
5820,850,3,31/Dec/2020
5821,851,4,31/Dec/2020
5822,852,1,31/Dec/2020
5823,853,5,31/Dec/2020
5824,856,4,31/Dec/2020
5825,857,3,31/Dec/2020
5826,859,3,31/Dec/2020
5827,860,5,31/Dec/2020
5828,861,2,31/Dec/2020
5829,864,4,31/Dec/2020
5830,865,2,31/Dec/2020
5831,866,5,31/Dec/2020
5832,867,3,31/Dec/2020
5833,868,2,31/Dec/2020
5834,869,3,31/Dec/2020
5835,870,1,31/Dec/2020
5836,871,3,31/Dec/2020
5837,873,4,31/Dec/2020
5838,874,3,31/Dec/2020
5839,875,4,31/Dec/2020
5840,876,4,31/Dec/2020
5841,877,1,31/Dec/2020
5842,878,5,31/Dec/2020
5843,879,3,31/Dec/2020
5844,880,2,31/Dec/2020
5845,881,1,31/Dec/2020
5846,883,3,31/Dec/2020
5847,884,2,31/Dec/2020
5848,885,2,31/Dec/2020
5849,886,5,31/Dec/2020
5850,887,3,31/Dec/2020
5851,888,3,31/Dec/2020
5852,889,1,31/Dec/2020
5853,890,3,31/Dec/2020
5854,891,3,31/Dec/2020
5855,892,4,31/Dec/2020
5856,893,1,31/Dec/2020
5857,894,1,31/Dec/2020
5858,895,1,31/Dec/2020
5859,896,1,31/Dec/2020
5860,897,3,31/Dec/2020
5861,898,4,31/Dec/2020
5862,899,3,31/Dec/2020
5863,900,2,31/Dec/2020
5864,901,2,31/Dec/2020
5865,902,3,31/Dec/2020
5866,903,3,31/Dec/2020
5867,904,3,31/Dec/2020
5868,905,1,31/Dec/2020
5869,906,3,31/Dec/2020
5870,907,2,31/Dec/2020
5871,908,4,31/Dec/2020
5872,911,5,31/Dec/2020
5873,912,3,31/Dec/2020
5874,913,4,31/Dec/2020
5875,914,3,31/Dec/2020
5876,915,1,31/Dec/2020
5877,916,3,31/Dec/2020
5878,918,2,31/Dec/2020
5879,919,3,31/Dec/2020
5880,920,3,31/Dec/2020
5881,921,1,31/Dec/2020
5882,922,3,31/Dec/2020
5883,923,4,31/Dec/2020
5884,924,4,31/Dec/2020
5885,925,4,31/Dec/2020
5886,926,4,31/Dec/2020
5887,927,2,31/Dec/2020
5888,928,3,31/Dec/2020
5889,929,5,31/Dec/2020
5890,930,2,31/Dec/2020
5891,931,3,31/Dec/2020
5892,932,3,31/Dec/2020
5893,934,4,31/Dec/2020
5894,935,3,31/Dec/2020
5895,936,3,31/Dec/2020
5896,938,4,31/Dec/2020
5897,939,4,31/Dec/2020
5898,941,3,31/Dec/2020
5899,942,3,31/Dec/2020
